"date","median_p","mean_p","year","month"
2016-09-01,1.29499995708466,1.16305201076605,"2016","09"
2016-10-01,2.09899997711182,1.92757919815151,"2016","10"
2016-11-01,1.43499994277954,1.44137825059262,"2016","11"
2016-12-01,0.958999991416931,0.867477539487251,"2016","12"
2017-01-01,0.30799999833107,0.304501182194106,"2017","01"
2017-02-01,0.476000010967255,0.450851063741356,"2017","02"
2017-03-01,0.407000005245209,0.409234042710682,"2017","03"
2017-04-01,0.648999989032745,0.696983452122075,"2017","04"
2017-05-01,1.05099999904633,1.06878486867932,"2017","05"
2017-06-01,1.12300002574921,0.963680850348521,"2017","06"
2017-07-01,1.42200005054474,1.24129314528201,"2017","07"
2017-08-01,1.45299994945526,1.33782269544547,"2017","08"
2017-09-01,1.93799996376038,1.78081087273574,"2017","09"
2017-10-01,1.69200003147125,1.55239243875423,"2017","10"
2017-11-01,1.47000002861023,1.46319148767229,"2017","11"
2017-12-01,0.745999991893768,0.692144207979484,"2017","12"
2018-01-01,0.862999975681305,0.763777777626912,"2018","01"
2018-02-01,0.317999988794327,0.307510638739154,"2018","02"
2018-03-01,0.284999996423721,0.290988179632126,"2018","03"
2018-04-01,0.551999986171722,0.601442079639655,"2018","04"
2018-05-01,0.725000023841858,0.727349882214451,"2018","05"
2018-06-01,0.879999995231628,0.804061465707319,"2018","06"
2018-07-01,0.929000020027161,0.861936171074567,"2018","07"
2018-08-01,1.00800001621246,0.94555319186485,"2018","08"
2018-09-01,1.32099997997284,1.2392789588748,"2018","09"
2018-10-01,1.31299996376038,1.3399101639074,"2018","10"
2018-11-01,1.02699995040894,1.01704255151111,"2018","11"
2018-12-01,0.497999995946884,0.464565012357957,"2018","12"
2019-01-01,0.386999994516373,0.346860519795839,"2019","01"
2019-02-01,0.361999988555908,0.331697399137942,"2019","02"
2019-03-01,0.368999987840652,0.380652482284235,"2019","03"
2019-04-01,0.439999997615814,0.466955083100913,"2019","04"
2019-05-01,0.91100001335144,0.88794089767897,"2019","05"
2019-06-01,1.14600002765656,1.06948936046553,"2019","06"
2019-07-01,0.943000018596649,0.89028841486073,"2019","07"
2019-08-01,1.04900002479553,1.08425532336662,"2019","08"
2019-09-01,1.7610000371933,1.61663356372739,"2019","09"
2019-10-01,1.4099999666214,1.32906856055396,"2019","10"
2019-11-01,0.824000000953674,0.852749408601429,"2019","11"
2019-12-01,0.806999981403351,0.826593379229175,"2019","12"
2020-01-01,0.435000002384186,0.466680850987774,"2020","01"
2020-02-01,0.42399999499321,0.459163120362124,"2020","02"
2020-03-01,0.368999987840652,0.389732859797564,"2020","03"
2020-04-01,0.578999996185303,0.621744681915916,"2020","04"
2020-05-01,0.795000016689301,0.858770685829663,"2020","05"
2020-06-01,0.819000005722046,0.881130021303258,"2020","06"
2020-07-01,1.00999999046326,1.04291253212848,"2020","07"
2020-08-01,1.12999999523163,1.16873049327386,"2020","08"
2020-09-01,2.40300011634827,2.10996217409206,"2020","09"
2020-10-01,2.24600005149841,2.0660591015579,"2020","10"
2020-11-01,1.83399999141693,1.7397186753492,"2020","11"
2020-12-01,1.1599999666214,1.04772813106066,"2020","12"
2021-01-01,0.804000020027161,0.706569738725715,"2021","01"
2021-02-01,0.816999971866608,0.725945624414981,"2021","02"
2021-03-01,0.808000028133392,0.74905201050301,"2021","03"
2021-04-01,1.00199997425079,1.03943735230758,"2021","04"
2021-05-01,1.68799996376038,1.46075649925862,"2021","05"
2021-06-01,2.14599990844727,1.90469976033725,"2021","06"
2021-07-01,2.19099998474121,1.94006855761188,"2021","07"
2021-08-01,2.32200002670288,2.06108273865201,"2021","08"
2021-09-01,2.34100008010864,2.07724113498174,"2021","09"
2021-10-01,2.30800008773804,2.05317493526366,"2021","10"
2021-11-01,1.49600005149841,1.44657210417391,"2021","11"
2021-12-01,1.1599999666214,1.10643735183645,"2021","12"
2022-01-01,0.841000020503998,0.742595744275226,"2022","01"
2022-02-01,0.834999978542328,0.802035461622455,"2022","02"
2022-03-01,1.08000004291534,0.979834514060201,"2022","03"
2022-04-01,1.02400004863739,0.980957448024558,"2022","04"
2022-05-01,1.95799994468689,1.73760046864514,"2022","05"
2022-06-01,1.92599999904633,1.77412056686889,"2022","06"
2022-07-01,2.20900011062622,1.96954846639301,"2022","07"
2022-08-01,2.35899996757507,2.11476831874385,"2022","08"
2022-09-01,2.59899997711182,2.28986288202006,"2022","09"
2022-10-01,2.34299993515015,2.057567375842,"2022","10"
2022-11-01,1.89999997615814,1.74677541475065,"2022","11"
2022-12-01,0.847000002861023,0.74788888930244,"2022","12"
