"date","median_p","mean_p","year","month"
2012-01-01,0.714039444923401,1.04158292485711,"2012","01"
2012-02-01,0.746704041957855,1.09412233124021,"2012","02"
2012-03-01,0.934104382991791,1.15013172702553,"2012","03"
2012-04-01,0.465418517589569,0.617937749275976,"2012","04"
2012-05-01,0.292724147439003,0.378025806227621,"2012","05"
2012-06-01,0.133689515292645,0.278527733457546,"2012","06"
2012-07-01,0.0826533511281013,0.44235383224562,"2012","07"
2012-08-01,0.183669321238995,0.60135968272031,"2012","08"
2012-09-01,0.437707215547562,0.838729418426131,"2012","09"
2012-10-01,0.745454996824265,0.975626145256683,"2012","10"
2012-11-01,0.844053089618683,0.953852647682652,"2012","11"
2012-12-01,0.877428591251373,1.00509944282627,"2012","12"
2013-01-01,1.08512538671494,1.43356054346077,"2013","01"
2013-02-01,1.08307194709778,1.27347575197928,"2013","02"
2013-03-01,1.10216581821442,1.15926881430399,"2013","03"
2013-04-01,0.572529137134552,0.718306718610014,"2013","04"
2013-05-01,0.220300495624542,0.333242121166222,"2013","05"
2013-06-01,0.128699757158756,0.277319347316128,"2013","06"
2013-07-01,0.0826988033950329,0.394304923674402,"2013","07"
2013-08-01,0.180337406694889,0.579542968810225,"2013","08"
2013-09-01,0.454799994826317,0.818811838282272,"2013","09"
2013-10-01,0.654551118612289,0.860255216558774,"2013","10"
2013-11-01,0.860147207975388,0.894264809476833,"2013","11"
2013-12-01,0.930289775133133,0.999531944282353,"2013","12"
2014-01-01,0.970959424972534,1.33528298869108,"2014","01"
2014-02-01,0.87243390083313,1.19671735435259,"2014","02"
2014-03-01,0.995950102806091,1.23860721391005,"2014","03"
2014-04-01,0.656379789113998,0.786455618443142,"2014","04"
2014-05-01,0.332569673657417,0.468014682583013,"2014","05"
2014-06-01,0.139574006199837,0.278582813230363,"2014","06"
2014-07-01,0.103838343173265,0.376067657404443,"2014","07"
2014-08-01,0.180717371404171,0.571564561192645,"2014","08"
2014-09-01,0.387069642543793,0.728794022346847,"2014","09"
2014-10-01,0.633276760578156,0.811773776231954,"2014","10"
2014-11-01,0.903863668441772,0.954696815693751,"2014","11"
2014-12-01,0.897669762372971,1.08102841426929,"2014","12"
2015-01-01,0.92919397354126,1.19256718976734,"2015","01"
2015-02-01,1.1126052737236,1.34008152604414,"2015","02"
2015-03-01,1.0880052447319,1.19292386753174,"2015","03"
2015-04-01,0.694819957017899,0.743240261426384,"2015","04"
2015-05-01,0.346122711896896,0.447905546133067,"2015","05"
2015-06-01,0.137916058301926,0.244554112393719,"2015","06"
2015-07-01,0.147663645446301,0.439583955158014,"2015","07"
2015-08-01,0.185308285057545,0.605239342975741,"2015","08"
2015-09-01,0.499905794858932,0.858020400123981,"2015","09"
2015-10-01,0.808293640613556,1.04307119501755,"2015","10"
2015-11-01,0.837163627147675,0.906488261806468,"2015","11"
2015-12-01,1.31110697984695,1.29148162451262,"2015","12"
2016-01-01,1.25605899095535,1.37510060751811,"2016","01"
2016-02-01,1.30684596300125,1.46195320459083,"2016","02"
2016-03-01,1.54714834690094,1.63552935716386,"2016","03"
2016-04-01,0.928413182497025,1.03431927730162,"2016","04"
2016-05-01,0.237860023975372,0.353435239599397,"2016","05"
2016-06-01,0.134282544255257,0.260871709615458,"2016","06"
2016-07-01,0.109729140996933,0.444702280430647,"2016","07"
2016-08-01,0.197118192911148,0.59337505811709,"2016","08"
2016-09-01,0.501158714294434,0.876578855987949,"2016","09"
2016-10-01,0.710275828838348,0.88431899414627,"2016","10"
2016-11-01,1.06937754154205,1.10014486910465,"2016","11"
2016-12-01,1.23671460151672,1.33767620838868,"2016","12"
2017-01-01,0.908202052116394,1.42564784797529,"2017","01"
2017-02-01,0.985225886106491,1.42000370255361,"2017","02"
2017-03-01,0.907075196504593,1.14171270373248,"2017","03"
2017-04-01,0.760266542434692,0.874341360408152,"2017","04"
2017-05-01,0.38334883749485,0.500550538911436,"2017","05"
2017-06-01,0.197904333472252,0.342976321614212,"2017","06"
