"date","median_p","mean_p","year","month"
2020-02-01,0,0.000217217222057484,"2020","02"
2020-03-01,0,4.3043044970946e-05,"2020","03"
2020-04-01,0.00100000004749745,0.00130530534236616,"2020","04"
2020-05-01,0.0590000003576279,0.0695965966158262,"2020","05"
2020-06-01,0.0540000014007092,0.0777987989828222,"2020","06"
2020-07-01,0.330000013113022,0.393153152964614,"2020","07"
2020-08-01,0.190999999642372,0.237458458336236,"2020","08"
2020-09-01,0.163000002503395,0.173592592527096,"2020","09"
2020-10-01,0.00800000037997961,0.0115435436927108,"2020","10"
2020-11-01,0,0.00265265268145933,"2020","11"
2020-12-01,0,0.000218218219377011,"2020","12"
2021-01-01,0,0.000306306307220848,"2021","01"
2021-02-01,0,6.30630645434837e-05,"2021","02"
2021-03-01,0,9.90991014754167e-05,"2021","03"
2021-04-01,0.00499999988824129,0.00610610614850039,"2021","04"
2021-05-01,0.00800000037997961,0.0144864865607844,"2021","05"
2021-06-01,0.0590000003576279,0.0928868870483944,"2021","06"
2021-07-01,0.164000004529953,0.225398398728834,"2021","07"
2021-08-01,0.239999994635582,0.319657657724303,"2021","08"
2021-09-01,0.207000002264977,0.171983984092859,"2021","09"
2021-10-01,0.0549999997019768,0.051785785878134,"2021","10"
2021-11-01,0,0.00148948950115479,"2021","11"
2021-12-01,0,0.000465465467763474,"2021","12"
2022-01-01,0,0.000196196198989232,"2022","01"
2022-02-01,0,0.000107107106950488,"2022","02"
2022-03-01,0,4.8048050213676e-05,"2022","03"
2022-04-01,0,0.000465465480465446,"2022","04"
2022-05-01,0.046000000089407,0.074717717952686,"2022","05"
2022-06-01,0.125,0.145512512497216,"2022","06"
2022-07-01,0.474000006914139,0.489113113558567,"2022","07"
2022-08-01,0.328000009059906,0.390579579232095,"2022","08"
2022-09-01,0.241999998688698,0.195252252235385,"2022","09"
2022-10-01,0.0900000035762787,0.106518518457584,"2022","10"
2022-11-01,0,0.00399699704910352,"2022","11"
2022-12-01,0,0.00190290292161885,"2022","12"
