"date","median_p","mean_p","year","month"
2012-01-01,0.372999995946884,0.412541618124943,"2012","01"
2012-02-01,0.55349999666214,0.524497109991794,"2012","02"
2012-03-01,0.72749999165535,0.718803467640298,"2012","03"
2012-04-01,0.633499979972839,0.626245664919301,"2012","04"
2012-05-01,0.58449998497963,0.707004624635326,"2012","05"
2012-06-01,1.95999997854233,1.63949133216516,"2012","06"
2012-07-01,4.06699991226196,4.03683872911971,"2012","07"
2012-08-01,4.48400020599365,4.60290289559116,"2012","08"
2012-09-01,4.74700021743774,4.87281040180625,"2012","09"
2012-10-01,3.9099999666214,3.54059999980937,"2012","10"
2012-11-01,2.03600001335144,2.14314335164307,"2012","11"
2012-12-01,0.555999994277954,0.540799422071159,"2012","12"
2013-01-01,0.403500005602837,0.430691907709906,"2013","01"
2013-02-01,0.697000026702881,0.693539884574496,"2013","02"
2013-03-01,0.676999986171722,0.624952023283638,"2013","03"
2013-04-01,0.689000010490417,0.640930057952256,"2013","04"
2013-05-01,0,0.506095375445795,"2013","05"
2013-06-01,2.05900001525879,1.74104913299569,"2013","06"
2013-07-01,3.63599991798401,3.55273872796511,"2013","07"
2013-08-01,4.34499979019165,4.59902601131814,"2013","08"
2013-09-01,4.71200013160706,4.82336474222944,"2013","09"
2013-10-01,3.74699997901917,3.43914970890807,"2013","10"
2013-11-01,1.53600001335144,1.59552254373628,"2013","11"
2013-12-01,0.832000017166138,0.797794219782587,"2013","12"
2014-01-01,0.684000015258789,0.646656069323162,"2014","01"
2014-02-01,0.523499995470047,0.514420808709598,"2014","02"
2014-03-01,0.745999991893768,0.738354913304651,"2014","03"
2014-04-01,0.353499993681908,0.460424277748417,"2014","04"
2014-05-01,0.686499983072281,0.746291328916014,"2014","05"
2014-06-01,1.68400001525879,1.43467283538742,"2014","06"
2014-07-01,3.31100010871887,3.12760231327804,"2014","07"
2014-08-01,4.35049986839294,4.31885028684759,"2014","08"
2014-09-01,4.38700008392334,4.40392139130245,"2014","09"
2014-10-01,3.3510000705719,2.97956127118255,"2014","10"
2014-11-01,1.692999958992,1.75375780308178,"2014","11"
2014-12-01,0.720000028610229,0.665485549076444,"2014","12"
2015-01-01,0.392499998211861,0.42025144533012,"2015","01"
2015-02-01,0.757500022649765,0.73339710963427,"2015","02"
2015-03-01,0.740000009536743,0.729514450851203,"2015","03"
2015-04-01,0.324500009417534,0.47559884335049,"2015","04"
2015-05-01,0.479999989271164,0.737765317047392,"2015","05"
2015-06-01,1.32799994945526,1.22244104034553,"2015","06"
2015-07-01,3.52349996566772,3.43854161821349,"2015","07"
2015-08-01,4.68499994277954,4.82369595042543,"2015","08"
2015-09-01,4.75600004196167,4.83897398868737,"2015","09"
2015-10-01,4.15650010108948,3.83859537499661,"2015","10"
2015-11-01,1.58850002288818,1.54360578091158,"2015","11"
2015-12-01,0.712999999523163,0.665640461944431,"2015","12"
2016-01-01,0.864500015974045,0.856864162297607,"2016","01"
2016-02-01,0.693000018596649,0.674995375833759,"2016","02"
2016-03-01,0.76350000500679,0.696520809561143,"2016","03"
2016-04-01,0.405000001192093,0.541502311698705,"2016","04"
2016-05-01,0,0.538166474036313,"2016","05"
2016-06-01,1.5634999871254,1.33757861463751,"2016","06"
2016-07-01,3.99699997901917,3.81042254274291,"2016","07"
2016-08-01,4.47749996185303,4.61967340962735,"2016","08"
2016-09-01,4.79699993133545,4.84769016841933,"2016","09"
2016-10-01,2.97300004959106,2.72724335215598,"2016","10"
2016-11-01,1.54700005054474,1.64906300588839,"2016","11"
2016-12-01,0.919000029563904,0.907867051945256,"2016","12"
2017-01-01,0.447500005364418,0.472587283231275,"2017","01"
2017-02-01,0.732999980449677,0.732495954003982,"2017","02"
2017-03-01,0.484500005841255,0.466490173606859,"2017","03"
2017-04-01,0.0934999994933605,0.346575722432658,"2017","04"
2017-05-01,0,0.706265316724325,"2017","05"
2017-06-01,1.87099999189377,1.60143294813531,"2017","06"
2017-07-01,3.83899998664856,3.82653468540638,"2017","07"
2017-08-01,4.34700012207031,4.3385913296242,"2017","08"
2017-09-01,4.27199983596802,4.16025086770513,"2017","09"
2017-10-01,2.65950000286102,2.40969075278266,"2017","10"
2017-11-01,1.45099997520447,1.47977514504697,"2017","11"
2017-12-01,0.482500001788139,0.523779190206803,"2017","12"
2018-01-01,0.395000010728836,0.425014450874804,"2018","01"
2018-02-01,0.666999995708466,0.629455491256593,"2018","02"
2018-03-01,0.612999975681305,0.534508092429037,"2018","03"
2018-04-01,0.503500014543533,0.507682658923585,"2018","04"
2018-05-01,0.327000007033348,0.508760115495651,"2018","05"
2018-06-01,1.41449999809265,1.22623930747885,"2018","06"
2018-07-01,3.77550005912781,3.78894104254728,"2018","07"
2018-08-01,3.98099994659424,4.03574393071191,"2018","08"
2018-09-01,4.5460000038147,4.57308728185003,"2018","09"
2018-10-01,2.96650004386902,2.72571098436898,"2018","10"
2018-11-01,1.50249999761581,1.57454682071774,"2018","11"
2018-12-01,0.739000022411346,0.732243930966179,"2018","12"
2019-01-01,0.489500001072884,0.491223121921107,"2019","01"
2019-02-01,0.64300000667572,0.630199999749833,"2019","02"
2019-03-01,0.727999985218048,0.741598265329537,"2019","03"
2019-04-01,0.312999993562698,0.44385549091341,"2019","04"
2019-05-01,0.317499995231628,0.605857224663386,"2019","05"
2019-06-01,0.731000006198883,0.892644508973281,"2019","06"
2019-07-01,3.17949998378754,3.05051040206255,"2019","07"
2019-08-01,4.0770001411438,4.0503202336372,"2019","08"
2019-09-01,4.71500015258789,4.73952889990255,"2019","09"
2019-10-01,3.07699990272522,2.8342641629494,"2019","10"
2019-11-01,1.28850001096725,1.46804566486722,"2019","11"
2019-12-01,0.782499998807907,0.792534681706759,"2019","12"
2020-01-01,0.555000007152557,0.540191907603617,"2020","01"
2020-02-01,0.714999973773956,0.695285549174154,"2020","02"
2020-03-01,0.597000002861023,0.500307514529266,"2020","03"
2020-04-01,0,0.29999479739523,"2020","04"
2020-05-01,0,0.427957225434827,"2020","05"
2020-06-01,1.09799998998642,1.12955144366648,"2020","06"
2020-07-01,3.92899990081787,3.79742948154494,"2020","07"
2020-08-01,4.39199995994568,4.35255144524436,"2020","08"
2020-09-01,5.78500008583069,5.69369075243184,"2020","09"
2020-10-01,4.51900005340576,4.09431791633712,"2020","10"
2020-11-01,1.99399995803833,1.94993294663512,"2020","11"
2020-12-01,1.31500005722046,1.31489999986797,"2020","12"
2021-01-01,0.927499979734421,0.887130058207953,"2021","01"
2021-02-01,0.970500022172928,0.97762658832907,"2021","02"
2021-03-01,1.10250002145767,0.892789595513847,"2021","03"
2021-04-01,0,0.611018496874526,"2021","04"
2021-05-01,0,0.762395374588884,"2021","05"
2021-06-01,1.05349999666214,1.2965052021592,"2021","06"
2021-07-01,3.64050006866455,3.23046127332084,"2021","07"
2021-08-01,5.72049999237061,5.50862601451102,"2021","08"
2021-09-01,5.22549986839294,5.04620982778899,"2021","09"
2021-10-01,3.81499993801117,3.62605606897201,"2021","10"
2021-11-01,2.39199995994568,2.40710751672701,"2021","11"
2021-12-01,1.17449998855591,1.16766416230643,"2021","12"
2022-01-01,0.981000006198883,0.996598844342149,"2022","01"
2022-02-01,1.00100004673004,1.01803236994785,"2022","02"
2022-03-01,0.958999991416931,0.799884392734552,"2022","03"
2022-04-01,0,0.67453583781742,"2022","04"
2022-05-01,0,0.892660693555123,"2022","05"
2022-06-01,3.03349995613098,2.58061560747682,"2022","06"
2022-07-01,4.72599983215332,4.60793410160638,"2022","07"
2022-08-01,5.81399989128113,5.62004104570157,"2022","08"
2022-09-01,5.8125,5.65572486309647,"2022","09"
2022-10-01,4.78499984741211,4.63133930551868,"2022","10"
2022-11-01,1.77499997615814,1.7858693649314,"2022","11"
2022-12-01,1.30099999904633,1.26238612691102,"2022","12"
