"date","median_p","mean_p","year","month"
2012-01-01,0,0.161384773600362,"2012","01"
2012-02-01,0,0.186465550892834,"2012","02"
2012-03-01,0,0.248387173786931,"2012","03"
2012-04-01,0.0166769009083509,0.360020391099874,"2012","04"
2012-05-01,0.0858519002795219,0.425489870720331,"2012","05"
2012-06-01,0.479698836803436,0.720993004810701,"2012","06"
2012-07-01,1.03238213062286,1.25928879070546,"2012","07"
2012-08-01,0.762829601764679,1.15974338947705,"2012","08"
2012-09-01,0.206147626042366,0.758594538335663,"2012","09"
2012-10-01,0.00567713985219598,0.416736995226718,"2012","10"
2012-11-01,0,0.289162732247152,"2012","11"
2012-12-01,0,0.205291436487656,"2012","12"
2013-01-01,0,0.171538726040196,"2013","01"
2013-02-01,0,0.216041507970695,"2013","02"
2013-03-01,0,0.279502615011889,"2013","03"
2013-04-01,0.00643434002995491,0.352336552983843,"2013","04"
2013-05-01,0.0689501985907555,0.446109497302115,"2013","05"
2013-06-01,0.615242898464203,0.95884328237947,"2013","06"
2013-07-01,1.00605797767639,1.27019590903893,"2013","07"
2013-08-01,0.811653614044189,1.15128977513922,"2013","08"
2013-09-01,0.249405458569527,0.789473139932073,"2013","09"
2013-10-01,0.00497419992461801,0.488796165881441,"2013","10"
2013-11-01,0,0.250366208302734,"2013","11"
2013-12-01,0,0.168837610697479,"2013","12"
2014-01-01,0,0.131012612604424,"2014","01"
2014-02-01,0,0.143574185288295,"2014","02"
2014-03-01,0,0.249231329013683,"2014","03"
2014-04-01,0.00857929978519678,0.353278939766102,"2014","04"
2014-05-01,0.0823163315653801,0.436006119662855,"2014","05"
2014-06-01,0.475723803043365,0.749841264469982,"2014","06"
2014-07-01,0.976408064365387,1.22787659084693,"2014","07"
2014-08-01,0.751037418842316,1.14317893470822,"2014","08"
2014-09-01,0.287246197462082,0.80957130176825,"2014","09"
2014-10-01,0.00877940002828836,0.459395453986579,"2014","10"
2014-11-01,0,0.287350406971737,"2014","11"
2014-12-01,0,0.192098934322402,"2014","12"
2015-01-01,0,0.14605192849474,"2015","01"
2015-02-01,0,0.176257135080429,"2015","02"
2015-03-01,0,0.28496741741499,"2015","03"
2015-04-01,0.00621647341176867,0.39740983326713,"2015","04"
2015-05-01,0.0925160795450211,0.433616175422311,"2015","05"
2015-06-01,0.522630393505096,0.823550759551092,"2015","06"
2015-07-01,0.740338087081909,1.12711682575455,"2015","07"
2015-08-01,0.695923984050751,1.15452845776203,"2015","08"
2015-09-01,0.215480804443359,0.74704075226444,"2015","09"
2015-10-01,0.00668574823066592,0.459067859785276,"2015","10"
2015-11-01,0,0.333026135737956,"2015","11"
2015-12-01,0,0.209352462216149,"2015","12"
2016-01-01,0,0.182000162419141,"2016","01"
2016-02-01,0,0.229969368846746,"2016","02"
2016-03-01,0,0.322843076855668,"2016","03"
2016-04-01,0.0192711930721998,0.309915588211871,"2016","04"
2016-05-01,0.063187800347805,0.437483040853819,"2016","05"
2016-06-01,0.59420645236969,0.844721233845935,"2016","06"
2016-07-01,1.15131843090057,1.41452695064799,"2016","07"
2016-08-01,1.0071188211441,1.34389373268631,"2016","08"
2016-09-01,0.386018306016922,0.870331369210735,"2016","09"
2016-10-01,0.00919609982520342,0.553392353184257,"2016","10"
2016-11-01,0,0.281908777341122,"2016","11"
2016-12-01,0,0.198363394859447,"2016","12"
2017-01-01,0,0.182682852431979,"2017","01"
2017-02-01,0,0.18398184657077,"2017","02"
2017-03-01,0,0.288562187780029,"2017","03"
2017-04-01,0.0108326002955437,0.329148626748304,"2017","04"
2017-05-01,0.0823659971356392,0.459658694169441,"2017","05"
2017-06-01,0.56846421957016,0.874564952443531,"2017","06"
2017-07-01,1.15165877342224,1.40785491784334,"2017","07"
2017-08-01,0.867911219596863,1.28805380667737,"2017","08"
2017-09-01,0.385044991970062,0.953675985322601,"2017","09"
2017-10-01,0.00336710014380515,0.541703659442321,"2017","10"
2017-11-01,0,0.296306273315749,"2017","11"
2017-12-01,0,0.181896915968616,"2017","12"
2018-01-01,0,0.164497889701865,"2018","01"
2018-02-01,0,0.185601046458628,"2018","02"
2018-03-01,0,0.287577589539147,"2018","03"
2018-04-01,0.0165062993764877,0.345431506812274,"2018","04"
2018-05-01,0.0790295973420143,0.492144713290767,"2018","05"
2018-06-01,0.594990670681,0.835941446301803,"2018","06"
2018-07-01,1.23125195503235,1.46390594757706,"2018","07"
2018-08-01,0.939180076122284,1.30867409379594,"2018","08"
2018-09-01,0.187355816364288,0.73869510643993,"2018","09"
2018-10-01,0.00120900000911206,0.414271312926183,"2018","10"
2018-11-01,0,0.294912543341774,"2018","11"
2018-12-01,0,0.206941595601405,"2018","12"
2019-01-01,0,0.165443529733277,"2019","01"
2019-02-01,0,0.208683369622807,"2019","02"
2019-03-01,0,0.257982196077266,"2019","03"
2019-04-01,0.0221776273101568,0.351893044539646,"2019","04"
2019-05-01,0.0477714017033577,0.38119707027167,"2019","05"
2019-06-01,0.480706363916397,0.75933223522118,"2019","06"
2019-07-01,0.900476217269897,1.24623291599937,"2019","07"
2019-08-01,0.733677208423615,1.18153106127342,"2019","08"
2019-09-01,0.288872241973877,0.813376011764091,"2019","09"
2019-10-01,0.00653630029410124,0.539830209893174,"2019","10"
2019-11-01,0,0.309453887205011,"2019","11"
2019-12-01,0,0.192627286541034,"2019","12"
2020-01-01,0,0.164658793259502,"2020","01"
2020-02-01,0,0.170107778651091,"2020","02"
2020-03-01,0,0.276198956367899,"2020","03"
