"date","median_p","mean_p","year","month"
2012-01-01,0.0120000001043081,0.122478472181568,"2012","01"
2012-02-01,0.0879999995231628,0.205177223860568,"2012","02"
2012-03-01,0.453999996185303,0.4561157256465,"2012","03"
2012-04-01,0.744000017642975,0.727043516916536,"2012","04"
2012-05-01,0,0.423891083698561,"2012","05"
2012-06-01,0.649999976158142,0.899577457712878,"2012","06"
2012-07-01,2.81399989128113,2.38758423130452,"2012","07"
2012-08-01,2.97650003433228,2.74003553632925,"2012","08"
2012-09-01,2.93099999427795,2.5729719468699,"2012","09"
2012-10-01,1.13800001144409,1.13290211370837,"2012","10"
2012-11-01,0.243000000715256,0.401114838998622,"2012","11"
2012-12-01,0.0560000017285347,0.215336501816482,"2012","12"
2013-01-01,0.0109999999403954,0.159204248811147,"2013","01"
2013-02-01,0.119000002741814,0.284943325230759,"2013","02"
2013-03-01,0.593999981880188,0.578044155251373,"2013","03"
2013-04-01,0.810999989509583,0.736557667721884,"2013","04"
2013-05-01,0,0.455440771774467,"2013","05"
2013-06-01,2.44199991226196,2.04809990729483,"2013","06"
2013-07-01,2.72350001335144,2.5995255708523,"2013","07"
2013-08-01,2.70449995994568,2.68043474219194,"2013","08"
2013-09-01,2.90549993515015,2.49627507503429,"2013","09"
2013-10-01,1.62800002098083,1.6319395306318,"2013","10"
2013-11-01,0.23199999332428,0.39142669171709,"2013","11"
2013-12-01,0.0500000007450581,0.128476592490227,"2013","12"
2014-01-01,0.0230000000447035,0.159325152572784,"2014","01"
2014-02-01,0.0759999975562096,0.205109306304455,"2014","02"
2014-03-01,0.505999982357025,0.554366576829057,"2014","03"
2014-04-01,0.677999973297119,0.653296070566369,"2014","04"
2014-05-01,0.370000004768372,0.573080649655816,"2014","05"
2014-06-01,0.423000007867813,0.883116825216615,"2014","06"
2014-07-01,2.6949999332428,2.30714250226192,"2014","07"
2014-08-01,3.06599998474121,2.68841087400239,"2014","08"
2014-09-01,2.79399991035461,2.43659426888578,"2014","09"
