"date","median_p","mean_p","year","month"
2012-01-01,1.16100001335144,1.17959468499159,"2012","01"
2012-02-01,1.08500003814697,1.16306899609466,"2012","02"
2012-03-01,1.13499999046326,1.19510558234216,"2012","03"
2012-04-01,1.27699995040894,1.2883335771803,"2012","04"
2012-05-01,0.995000004768372,0.925599465685671,"2012","05"
2012-06-01,0.833000004291534,0.785667280698204,"2012","06"
2012-07-01,0.522000014781952,0.557728866764582,"2012","07"
2012-08-01,0.368000000715256,0.434365987085643,"2012","08"
2012-09-01,0.601000010967255,0.57026347023701,"2012","09"
2012-10-01,0.925999999046326,0.919737598403516,"2012","10"
2012-11-01,1.26900005340576,1.23696366738723,"2012","11"
2012-12-01,1.36500000953674,1.3973893700485,"2012","12"
2013-01-01,1.38699996471405,1.37368280366662,"2013","01"
2013-02-01,1.34700000286102,1.39335906907405,"2013","02"
2013-03-01,1.43599998950958,1.44370133584616,"2013","03"
2013-04-01,1.25,1.23991451068827,"2013","04"
2013-05-01,1.14950001239777,1.09738059616345,"2013","05"
2013-06-01,1.02999997138977,0.953126898417389,"2013","06"
2013-07-01,0.654999971389771,0.635938231071196,"2013","07"
2013-08-01,0.500999987125397,0.567349690849185,"2013","08"
2013-09-01,0.811999976634979,0.762010756434822,"2013","09"
2013-10-01,1.01300001144409,0.985978191678031,"2013","10"
2013-11-01,1.25100004673004,1.15914953589687,"2013","11"
2013-12-01,1.36099994182587,1.36898165101597,"2013","12"
2014-01-01,1.21700000762939,1.26272682796669,"2014","01"
2014-02-01,1.20700001716614,1.26632948538167,"2014","02"
2014-03-01,1.30900001525879,1.36462796664218,"2014","03"
2014-04-01,1.31599998474121,1.33645545582948,"2014","04"
2014-05-01,1.12999999523163,1.0682141453158,"2014","05"
2014-06-01,0.837999999523163,0.813723326612702,"2014","06"
2014-07-01,0.61599999666214,0.632911347003779,"2014","07"
2014-08-01,0.545000016689301,0.562297679940083,"2014","08"
2014-09-01,0.829999983310699,0.761246864357772,"2014","09"
2014-10-01,0.982999980449677,0.94758145415075,"2014","10"
2014-11-01,1.34899997711182,1.24448152421469,"2014","11"
