"date","median_p","mean_p","year","month"
2012-01-01,0.532999992370605,0.6095704050778,"2012","01"
2012-02-01,0.777999997138977,0.805484217359535,"2012","02"
2012-03-01,0.949000000953674,0.942133870939027,"2012","03"
2012-04-01,1.4559999704361,1.40616655541542,"2012","04"
2012-05-01,2.18799996376038,2.09247123475894,"2012","05"
2012-06-01,2.12199997901917,1.93816632938406,"2012","06"
2012-07-01,2.13100004196167,1.95087105404725,"2012","07"
2012-08-01,2.13599991798401,1.91607118879478,"2012","08"
2012-09-01,2.43700003623962,2.27394963037002,"2012","09"
2012-10-01,1.80400002002716,1.72414573458469,"2012","10"
2012-11-01,1.62800002098083,1.63658898631004,"2012","11"
2012-12-01,0.753000020980835,0.787537272966804,"2012","12"
2013-01-01,0.389999985694885,0.46010611189812,"2013","01"
2013-02-01,0.75900000333786,0.788469219177908,"2013","02"
2013-03-01,0.787000000476837,0.79626975682209,"2013","03"
2013-04-01,1.06400001049042,1.06935236230743,"2013","04"
2013-05-01,1.78699994087219,1.81949026283199,"2013","05"
2013-06-01,2.29099988937378,2.16097559773044,"2013","06"
2013-07-01,2.32800006866455,2.05044078739172,"2013","07"
2013-08-01,2.27999997138977,2.06396059979121,"2013","08"
2013-09-01,2.33999991416931,2.22686098158053,"2013","09"
2013-10-01,1.36300003528595,1.47553301937686,"2013","10"
2013-11-01,1.01300001144409,1.07137519584184,"2013","11"
2013-12-01,0.11599999666214,0.200073651197344,"2013","12"
2014-01-01,0.114000000059605,0.148072532065585,"2014","01"
2014-02-01,0.400000005960464,0.494602417932977,"2014","02"
2014-03-01,0.810000002384186,0.78391873751537,"2014","03"
2014-04-01,1.40600001811981,1.38953413943236,"2014","04"
2014-05-01,1.80299997329712,1.75506514440934,"2014","05"
2014-06-01,2.29800009727478,2.16833803510677,"2014","06"
2014-07-01,2.36999988555908,2.16185941154695,"2014","07"
2014-08-01,2.40700006484985,2.17506178563704,"2014","08"
2014-09-01,2.44300007820129,2.24740474738342,"2014","09"
2014-10-01,1.78999996185303,1.75108864917127,"2014","10"
2014-11-01,1.23800003528595,1.24638482161744,"2014","11"
2014-12-01,0.305999994277954,0.421403626486649,"2014","12"
2015-01-01,0.199000000953674,0.245353033423342,"2015","01"
2015-02-01,0.449999988079071,0.488882023709273,"2015","02"
2015-03-01,0.999000012874603,0.980695768503607,"2015","03"
2015-04-01,0.925000011920929,0.946131631958824,"2015","04"
2015-05-01,1.48800003528595,1.50376180918499,"2015","05"
2015-06-01,1.84300005435944,1.76731564788736,"2015","06"
2015-07-01,2.09299993515015,1.94024535445845,"2015","07"
2015-08-01,2.39400005340576,2.19323684855919,"2015","08"
2015-09-01,2.58100008964539,2.36251779711564,"2015","09"
2015-10-01,1.96700000762939,1.82861696794472,"2015","10"
2015-11-01,1.47899997234344,1.44933713812449,"2015","11"
2015-12-01,0.640999972820282,0.707998880666589,"2015","12"
2016-01-01,0.492000013589859,0.556872397342116,"2016","01"
2016-02-01,0.244000002741814,0.321832997627049,"2016","02"
2016-03-01,0.626999974250793,0.642963957804574,"2016","03"
2016-04-01,0.446000009775162,0.429289679839842,"2016","04"
2016-05-01,1.46800005435944,1.40887956111666,"2016","05"
2016-06-01,2.29699993133545,2.12568032313893,"2016","06"
2016-07-01,2.55399990081787,2.33797985183224,"2016","07"
2016-08-01,2.36899995803833,2.2150832781702,"2016","08"
2016-09-01,2.58899998664856,2.35457935893939,"2016","09"
2016-10-01,2.40199995040894,2.21252115500141,"2016","10"
2016-11-01,1.19799995422363,1.31361293909646,"2016","11"
2016-12-01,0.476000010967255,0.576121334273402,"2016","12"
2017-01-01,0.564000010490417,0.66722475958499,"2017","01"
2017-02-01,0.372000008821487,0.441578912248496,"2017","02"
2017-03-01,0.999000012874603,0.958923438532669,"2017","03"
2017-04-01,1.32500004768372,1.36195231648214,"2017","04"
2017-05-01,2.50799989700317,2.41479404502489,"2017","05"
2017-06-01,2.42000007629395,2.28556615126221,"2017","06"
2017-07-01,2.48600006103516,2.28298544733949,"2017","07"
2017-08-01,2.55200004577637,2.36777479302464,"2017","08"
2017-09-01,2.76799988746643,2.57632035029023,"2017","09"
2017-10-01,1.88100004196167,1.86289702285976,"2017","10"
2017-11-01,0.88400000333786,1.02749765027195,"2017","11"
2017-12-01,0.333000004291534,0.40400380581865,"2017","12"
2018-01-01,0.492000013589859,0.609424669750864,"2018","01"
2018-02-01,0.425999999046326,0.517330198981767,"2018","02"
2018-03-01,0.908999979496002,0.923314305007765,"2018","03"
2018-04-01,1.31500005722046,1.32293261701372,"2018","04"
2018-05-01,2.50500011444092,2.36543854990341,"2018","05"
2018-06-01,2.48499989509583,2.24353481208368,"2018","06"
2018-07-01,2.37700009346008,2.1866561459573,"2018","07"
2018-08-01,2.37100005149841,2.14017304678691,"2018","08"
2018-09-01,2.53399991989136,2.30188963619793,"2018","09"
2018-10-01,1.83500003814697,1.77509581441911,"2018","10"
2018-11-01,1.14499998092651,1.13552428879643,"2018","11"
2018-12-01,0.741999983787537,0.814538840229496,"2018","12"
2019-01-01,0.437000006437302,0.533968882890609,"2019","01"
2019-02-01,0.768999993801117,0.784323035779184,"2019","02"
2019-03-01,0.675999999046326,0.701647638727521,"2019","03"
2019-04-01,0.75,0.827654129744795,"2019","04"
2019-05-01,1.73399996757507,1.73913163103485,"2019","05"
2019-06-01,2.24900007247925,2.17086232379696,"2019","06"
2019-07-01,1.95700001716614,1.85153749757281,"2019","07"
2019-08-01,2.43799996376038,2.2150212677101,"2019","08"
2019-09-01,2.1340000629425,2.00502305754565,"2019","09"
2019-10-01,1.74399995803833,1.71699082265471,"2019","10"
2019-11-01,0.842999994754791,0.885790239502506,"2019","11"
2019-12-01,0.293999999761581,0.345748153332393,"2019","12"
2020-01-01,0.565999984741211,0.537489814508247,"2020","01"
2020-02-01,0.458999991416931,0.446996194462475,"2020","02"
2020-03-01,0.679000020027161,0.722048578351463,"2020","03"
2020-04-01,0.850000023841858,0.830679873996549,"2020","04"
2020-05-01,1.12699997425079,1.12257532980889,"2020","05"
2020-06-01,1.86699998378754,1.84308372516346,"2020","06"
2020-07-01,1.87899994850159,1.86186165334742,"2020","07"
2020-08-01,2.16100001335144,2.1285540621927,"2020","08"
2020-09-01,3.18199992179871,3.12515872052406,"2020","09"
2020-10-01,2.40100002288818,2.34654801813767,"2020","10"
2020-11-01,1.50499999523163,1.48210745487793,"2020","11"
2020-12-01,0.609000027179718,0.703077009152467,"2020","12"
2021-01-01,0.247999995946884,0.409317663015528,"2021","01"
2021-02-01,0.699000000953674,0.722760465225438,"2021","02"
2021-03-01,1.34800004959106,1.36617349408098,"2021","03"
2021-04-01,2.13299989700317,2.21485157865044,"2021","04"
