"date","median_p","mean_p","year","month"
2012-01-01,0.897730469703674,0.910867103741745,"2012","01"
2012-02-01,0.929416507482529,0.953186326189644,"2012","02"
2012-03-01,1.05369365215302,1.0150667378973,"2012","03"
2012-04-01,1.28493857383728,1.23451143555474,"2012","04"
2012-05-01,1.3423975110054,1.40192777297476,"2012","05"
2012-06-01,1.03309470415115,1.16478155311524,"2012","06"
2012-07-01,1.00153249502182,1.12359601363801,"2012","07"
2012-08-01,0.771661341190338,1.01281777168052,"2012","08"
2012-09-01,0.769590556621552,1.06463764980435,"2012","09"
2012-10-01,0.944931387901306,1.06083054056293,"2012","10"
2012-11-01,1.26362371444702,1.26166006461962,"2012","11"
2012-12-01,1.05058109760284,1.06860922019386,"2012","12"
2013-01-01,0.899639308452606,0.932651087690548,"2013","01"
2013-02-01,0.967238187789917,1.02493112586978,"2013","02"
2013-03-01,0.955996066331863,1.05771838849116,"2013","03"
2013-04-01,1.31533235311508,1.26801830935374,"2013","04"
2013-05-01,1.584596991539,1.51239697412964,"2013","05"
2013-06-01,1.31852275133133,1.37234519892617,"2013","06"
2013-07-01,1.1090452671051,1.27141580789497,"2013","07"
2013-08-01,0.926276981830597,1.10940183378887,"2013","08"
2013-09-01,0.977739453315735,1.15549891304813,"2013","09"
2013-10-01,0.887461483478546,0.976404267346911,"2013","10"
2013-11-01,1.10726296901703,1.06277550947281,"2013","11"
2013-12-01,0.97067978978157,0.953560283187188,"2013","12"
2014-01-01,0.555461674928665,0.662677775265477,"2014","01"
2014-02-01,0.533474147319794,0.675771945581529,"2014","02"
2014-03-01,0.824009776115417,0.904212743501391,"2014","03"
2014-04-01,1.30077129602432,1.2921256450446,"2014","04"
2014-05-01,1.50551170110703,1.42881513949026,"2014","05"
2014-06-01,1.40276879072189,1.44388891717321,"2014","06"
2014-07-01,0.986960351467133,1.20085506082365,"2014","07"
2014-08-01,0.958426862955093,1.18187529436852,"2014","08"
2014-09-01,0.734378695487976,1.04893721463649,"2014","09"
2014-10-01,0.686629831790924,0.904262911985841,"2014","10"
2014-11-01,1.11997836828232,1.07767276902144,"2014","11"
2014-12-01,1.04986798763275,1.02763190444105,"2014","12"
2015-01-01,0.746368110179901,0.799501951782523,"2015","01"
2015-02-01,0.688536584377289,0.802233319447719,"2015","02"
2015-03-01,0.964351743459702,1.00539797622907,"2015","03"
2015-04-01,1.04237407445908,1.13128954041422,"2015","04"
2015-05-01,1.22818404436111,1.22678778608117,"2015","05"
2015-06-01,1.15973711013794,1.17751000586309,"2015","06"
2015-07-01,0.674656987190247,0.929835866679225,"2015","07"
2015-08-01,0.612139701843262,0.977165224063292,"2015","08"
2015-09-01,0.522081077098846,0.985368111383235,"2015","09"
2015-10-01,0.566792696714401,0.838291098870206,"2015","10"
2015-11-01,1.17863774299622,1.17459621512445,"2015","11"
2015-12-01,1.08039736747742,1.01658996748209,"2015","12"
2016-01-01,0.966102868318558,1.00057412138953,"2016","01"
2016-02-01,0.84649270772934,0.984670057422754,"2016","02"
2016-03-01,0.983592003583908,1.13431494071132,"2016","03"
2016-04-01,1.11916875839233,1.20856847591584,"2016","04"
2016-05-01,1.56560033559799,1.47608241308154,"2016","05"
2016-06-01,1.41267442703247,1.41947628596896,"2016","06"
2016-07-01,1.26305782794952,1.37386296584941,"2016","07"
2016-08-01,0.98604941368103,1.22137118313919,"2016","08"
2016-09-01,1.26512521505356,1.40421043388676,"2016","09"
2016-10-01,1.40205699205399,1.4410582178256,"2016","10"
2016-11-01,1.34426552057266,1.25947336620537,"2016","11"
2016-12-01,0.989024013280869,1.01771921639457,"2016","12"
2017-01-01,0.954406470060349,1.00021372216125,"2017","01"
2017-02-01,0.795416444540024,0.847701911458627,"2017","02"
2017-03-01,1.07238441705704,1.09089620609098,"2017","03"
2017-04-01,1.36167287826538,1.33291684064949,"2017","04"
2017-05-01,1.62367957830429,1.60934594103642,"2017","05"
2017-06-01,1.33023875951767,1.445650499118,"2017","06"
2017-07-01,1.16292726993561,1.33242355254397,"2017","07"
2017-08-01,1.09657543897629,1.29675113318259,"2017","08"
2017-09-01,1.18259972333908,1.39025540832888,"2017","09"
2017-10-01,1.17661625146866,1.21119651100353,"2017","10"
2017-11-01,1.28281325101852,1.20851395852668,"2017","11"
2017-12-01,0.93430033326149,0.931603180217934,"2017","12"
2018-01-01,0.869879990816116,0.908072840485163,"2018","01"
2018-02-01,0.773018509149551,0.857358797473784,"2018","02"
2018-03-01,1.01471441984177,1.04807815803705,"2018","03"
2018-04-01,1.27290815114975,1.21579561219142,"2018","04"
2018-05-01,1.47407847642899,1.53722632245014,"2018","05"
2018-06-01,1.21107697486877,1.31260349810646,"2018","06"
2018-07-01,1.00971055030823,1.18742683941596,"2018","07"
2018-08-01,0.771275728940964,1.06955228451835,"2018","08"
2018-09-01,0.780122518539429,1.074743929074,"2018","09"
2018-10-01,0.934870064258575,1.05295079704701,"2018","10"
2018-11-01,1.24893510341644,1.15600045192006,"2018","11"
2018-12-01,1.04029583930969,1.07334370747808,"2018","12"
2019-01-01,0.885867297649384,0.95251475339906,"2019","01"
2019-02-01,0.862683176994324,0.987712545140663,"2019","02"
2019-03-01,0.798735737800598,0.967333382453051,"2019","03"
2019-04-01,1.24360430240631,1.25473657832072,"2019","04"
2019-05-01,1.36022114753723,1.37234767722456,"2019","05"
2019-06-01,1.35783004760742,1.38359088829735,"2019","06"
2019-07-01,0.740906596183777,0.984257842953268,"2019","07"
2019-08-01,0.554558634757996,0.991381869046834,"2019","08"
2019-09-01,0.491039350628853,0.82855673392483,"2019","09"
2019-10-01,0.94938188791275,1.01462102851324,"2019","10"
2019-11-01,0.774706959724426,0.835965573853045,"2019","11"
2019-12-01,0.926653653383255,0.906078359847526,"2019","12"
2020-01-01,0.681757658720016,0.782309492402547,"2020","01"
2020-02-01,0.604579865932465,0.747633046809617,"2020","02"
2020-03-01,0.838736832141876,0.908087331572907,"2020","03"
2020-04-01,0.922939419746399,0.934058974644071,"2020","04"
2020-05-01,1.09566861391068,1.09604787695826,"2020","05"
2020-06-01,1.09689325094223,1.10877406113503,"2020","06"
2020-07-01,0.968538403511047,1.03042406229335,"2020","07"
2020-08-01,0.84024640917778,1.06170209712888,"2020","08"
2020-09-01,1.31591951847076,1.58940760856658,"2020","09"
2020-10-01,1.24285835027695,1.3307382066391,"2020","10"
2020-11-01,1.33147448301315,1.21245983042019,"2020","11"
2020-12-01,1.02832460403442,1.02225023090298,"2020","12"
2021-01-01,0.911687582731247,0.94770626242034,"2021","01"
2021-02-01,0.855738818645477,0.946347567211967,"2021","02"
2021-03-01,1.14991623163223,1.15545984785677,"2021","03"
2021-04-01,1.28469491004944,1.34291277597086,"2021","04"
2021-05-01,1.56226789951324,1.54203950718307,"2021","05"
2021-06-01,1.35454910993576,1.40305253314345,"2021","06"
2021-07-01,1.20240747928619,1.42167002773076,"2021","07"
2021-08-01,1.30834609270096,1.47128152219873,"2021","08"
2021-09-01,1.35899549722672,1.58908994325943,"2021","09"
2021-10-01,1.2320801615715,1.41917188857731,"2021","10"
2021-11-01,1.31800210475922,1.28734776920132,"2021","11"
2021-12-01,0.94422248005867,1.00793305267692,"2021","12"
2022-01-01,0.981271177530289,0.981789534374369,"2022","01"
2022-02-01,1.07876574993134,1.01475637543437,"2022","02"
2022-03-01,1.33507043123245,1.30198930550301,"2022","03"
2022-04-01,1.33772766590118,1.23763524041625,"2022","04"
2022-05-01,1.48111015558243,1.54108554791463,"2022","05"
2022-06-01,1.39358907938004,1.44376750852455,"2022","06"
2022-07-01,1.31789922714233,1.51662924898821,"2022","07"
2022-08-01,1.26185137033463,1.50066691748144,"2022","08"
2022-09-01,1.27088290452957,1.51263560132499,"2022","09"
2022-10-01,1.38798189163208,1.32344556024723,"2022","10"
2022-11-01,1.37224382162094,1.33364195879876,"2022","11"
2022-12-01,0.917450219392776,0.927912115155395,"2022","12"
