"date","median_p","mean_p","year","month"
2012-01-01,0.930000007152557,0.885294125360601,"2012","01"
2012-02-01,2.21700000762939,2.12888234503129,"2012","02"
2012-03-01,1.68099999427795,1.50111764318803,"2012","03"
2012-04-01,1.50300002098083,1.53494116839241,"2012","04"
2012-05-01,0.593999981880188,0.522176472579732,"2012","05"
2012-06-01,0.152999997138977,0.165764705223196,"2012","06"
2012-07-01,0.210999995470047,0.191117645186536,"2012","07"
2012-08-01,0.155000001192093,0.139117648277213,"2012","08"
2012-09-01,0.126000002026558,0.123823530095465,"2012","09"
2012-10-01,0.291999995708466,0.255588233470917,"2012","10"
2012-11-01,0.66100001335144,0.673352939241073,"2012","11"
2012-12-01,1.79100000858307,1.62317646952236,"2012","12"
2013-01-01,2.28699994087219,2.26311766400057,"2013","01"
2013-02-01,3.48900008201599,3.34341174714706,"2013","02"
2013-03-01,1.86500000953674,1.72011763909284,"2013","03"
2013-04-01,1.18099999427795,1.14476471438127,"2013","04"
2013-05-01,0.418000012636185,0.375058826278238,"2013","05"
2013-06-01,0.125,0.120058822500355,"2013","06"
2013-07-01,0.115000002086163,0.10258823589367,"2013","07"
2013-08-01,0.122000001370907,0.112470588482478,"2013","08"
2013-09-01,0.119000002741814,0.126647059093503,"2013","09"
2013-10-01,0.282999992370605,0.259058826109942,"2013","10"
2013-11-01,0.723999977111816,0.734058825408711,"2013","11"
2013-12-01,1,1.00035293663249,"2013","12"
2014-01-01,2.40100002288818,2.26964704429402,"2014","01"
2014-02-01,2.08599996566772,2.02194117798525,"2014","02"
2014-03-01,2.02900004386902,1.88370588246514,"2014","03"
2014-04-01,1.14400005340576,1.16635294872172,"2014","04"
2014-05-01,0.546000003814697,0.484294118250118,"2014","05"
2014-06-01,0.131999999284744,0.165117646841442,"2014","06"
2014-07-01,0.203999996185303,0.194764703950461,"2014","07"
2014-08-01,0.0860000029206276,0.0817058829261976,"2014","08"
2014-09-01,0.0939999967813492,0.0993529409170151,"2014","09"
2014-10-01,0.330000013113022,0.325647059608908,"2014","10"
2014-11-01,0.735000014305115,0.796647057813757,"2014","11"
2014-12-01,1.95000004768372,1.91111762383405,"2014","12"
2015-01-01,2.67300009727478,2.52794119890998,"2015","01"
2015-02-01,2.21000003814697,2.01752941047444,"2015","02"
2015-03-01,1.87699997425079,1.76435294572045,"2015","03"
2015-04-01,1.36500000953674,1.25570587550893,"2015","04"
2015-05-01,0.83899998664856,0.783117643174003,"2015","05"
2015-06-01,0.432000011205673,0.520647059468662,"2015","06"
2015-07-01,0.180000007152557,0.178235295940848,"2015","07"
2015-08-01,0.177000001072884,0.166529412655269,"2015","08"
2015-09-01,0.120999999344349,0.12988235319362,"2015","09"
2015-10-01,0.469999998807907,0.428529411554337,"2015","10"
2015-11-01,0.662999987602234,0.658352943027721,"2015","11"
2015-12-01,1.48099994659424,1.4174705954159,"2015","12"
2016-01-01,1.76600003242493,1.78752941243789,"2016","01"
2016-02-01,3.11299991607666,3.09829408982221,"2016","02"
2016-03-01,2.1800000667572,2.12558822772082,"2016","03"
2016-04-01,1.68599998950958,1.54152942755643,"2016","04"
2016-05-01,0.386000007390976,0.348411763415617,"2016","05"
2016-06-01,0.155000001192093,0.149588236037423,"2016","06"
2016-07-01,0.151999995112419,0.133235294810113,"2016","07"
2016-08-01,0.172999992966652,0.156941175899085,"2016","08"
2016-09-01,0.101000003516674,0.0952352944980649,"2016","09"
2016-10-01,0.316000014543533,0.285117647227119,"2016","10"
2016-11-01,0.388999998569489,0.404411762952805,"2016","11"
2016-12-01,0.737999975681305,0.797411764369291,"2016","12"
2017-01-01,1.30599999427795,1.20235294804854,"2017","01"
2017-02-01,2.56699991226196,2.4917058874579,"2017","02"
2017-03-01,2.5550000667572,2.45388235064114,"2017","03"
