"date","median_p","mean_p","year","month"
2012-01-01,0.535000026226044,0.584768560575498,"2012","01"
2012-02-01,0.541000008583069,0.591052367212427,"2012","02"
2012-03-01,0.640999972820282,0.717061268662942,"2012","03"
2012-04-01,0.320500001311302,0.592734375203321,"2012","04"
2012-05-01,0.150000005960464,0.322730871115875,"2012","05"
2012-06-01,0.0649999976158142,0.116542329573647,"2012","06"
2012-07-01,0.0509999990463257,0.0845603220694598,"2012","07"
2012-08-01,0.158000007271767,0.198851704546586,"2012","08"
2012-09-01,0.409000009298325,0.41864791677658,"2012","09"
2012-10-01,0.810999989509583,0.774658806906364,"2012","10"
2012-11-01,0.712999999523163,0.877368276744418,"2012","11"
2012-12-01,0.582000017166138,0.699181155222962,"2012","12"
2013-01-01,0.717999994754791,0.872104640032172,"2013","01"
2013-02-01,0.736999988555908,0.879122632411026,"2013","02"
2013-03-01,0.685999989509583,0.96586742440669,"2013","03"
2013-04-01,0.437000006437302,0.680907102267145,"2013","04"
2013-05-01,0.153999999165535,0.322954355909359,"2013","05"
2013-06-01,0.0740000009536743,0.120273674323217,"2013","06"
2013-07-01,0.0670000016689301,0.0911993372837694,"2013","07"
2013-08-01,0.12899999320507,0.168447632689442,"2013","08"
2013-09-01,0.46000000834465,0.444035227284379,"2013","09"
2013-10-01,0.651000022888184,0.637177840869338,"2013","10"
2013-11-01,0.633500009775162,0.76467253800665,"2013","11"
2013-12-01,0.592999994754791,0.722675567946333,"2013","12"
2014-01-01,0.628500014543533,0.736286079602591,"2014","01"
2014-02-01,0.601999998092651,0.671438825578838,"2014","02"
2014-03-01,0.674500018358231,0.795703693593245,"2014","03"
2014-04-01,0.5,0.716245928019017,"2014","04"
2014-05-01,0.209999993443489,0.458019128868579,"2014","05"
2014-06-01,0.0890000015497208,0.149763068272659,"2014","06"
2014-07-01,0.0610000006854534,0.0867807767047921,"2014","07"
2014-08-01,0.163000002503395,0.202257481170554,"2014","08"
2014-09-01,0.39300000667572,0.399591382378783,"2014","09"
2014-10-01,0.725500017404556,0.713706534245461,"2014","10"
2014-11-01,0.823500007390976,0.888708143389897,"2014","11"
2014-12-01,0.588499993085861,0.742558238492347,"2014","12"
2015-01-01,0.616999983787537,0.783544886823934,"2015","01"
2015-02-01,0.782999992370605,0.896830586935958,"2015","02"
2015-03-01,0.869000017642975,1.05336467781365,"2015","03"
2015-04-01,0.488999992609024,0.658399336973812,"2015","04"
2015-05-01,0.178000003099442,0.41462272752595,"2015","05"
2015-06-01,0.0810000002384186,0.122644034190726,"2015","06"
2015-07-01,0.0930000022053719,0.136129735012726,"2015","07"
2015-08-01,0.171000003814697,0.187513541731856,"2015","08"
2015-09-01,0.515999972820282,0.507005587014172,"2015","09"
2015-10-01,0.806999981403351,0.825206344851264,"2015","10"
2015-11-01,0.913999974727631,0.90183200765133,"2015","11"
2015-12-01,0.740000009536743,1.06978087095247,"2015","12"
2016-01-01,1.05949997901917,1.09140388293079,"2016","01"
2016-02-01,1.09200000762939,1.30370151534056,"2016","02"
2016-03-01,1.20000004768372,1.26697225437965,"2016","03"
2016-04-01,0.711500018835068,0.931949242304616,"2016","04"
2016-05-01,0.158000007271767,0.35978399612835,"2016","05"
2016-06-01,0.0689999982714653,0.134417803188207,"2016","06"
2016-07-01,0.0560000017285347,0.0970894887600893,"2016","07"
2016-08-01,0.194000005722046,0.22245861744935,"2016","08"
2016-09-01,0.5,0.523858901495326,"2016","09"
2016-10-01,0.773999989032745,0.801554261394212,"2016","10"
2016-11-01,0.98199999332428,1.03846089007672,"2016","11"
2016-12-01,0.782000005245209,0.985313352632379,"2016","12"
2017-01-01,0.672999978065491,0.772364109483985,"2017","01"
2017-02-01,0.703000009059906,0.76231240492427,"2017","02"
2017-03-01,0.671000003814697,0.820421306725422,"2017","03"
2017-04-01,0.493000000715256,0.794025094857418,"2017","04"
2017-05-01,0.321999996900558,0.443156628825201,"2017","05"
2017-06-01,0.105999998748302,0.178553125031767,"2017","06"
2017-07-01,0.0860000029206276,0.121920928129993,"2017","07"
2017-08-01,0.165000006556511,0.194783144047621,"2017","08"
2017-09-01,0.499000012874603,0.528886268919362,"2017","09"
2017-10-01,0.834999978542328,0.795291003716094,"2017","10"
2017-11-01,0.705999970436096,0.820618749932019,"2017","11"
2017-12-01,0.665000021457672,0.835974052911765,"2017","12"
2018-01-01,0.607999980449677,0.831302367098926,"2018","01"
2018-02-01,0.842999994754791,0.986022916717003,"2018","02"
2018-03-01,0.644999980926514,0.725384375049246,"2018","03"
2018-04-01,0.460999995470047,0.728887026630003,"2018","04"
2018-05-01,0.254999995231628,0.489773958141273,"2018","05"
2018-06-01,0.0560000017285347,0.123600947043352,"2018","06"
2018-07-01,0.0540000014007092,0.103346780343782,"2018","07"
2018-08-01,0.247999995946884,0.284308049320173,"2018","08"
2018-09-01,0.503000020980835,0.533769033874992,"2018","09"
2018-10-01,0.656000018119812,0.710275852509111,"2018","10"
2018-11-01,0.921000003814697,0.919382386574889,"2018","11"
2018-12-01,0.860000014305115,0.947987594756044,"2018","12"
2019-01-01,0.878000020980835,0.946264962272041,"2019","01"
2019-02-01,1.04100000858307,1.03571420450074,"2019","02"
2019-03-01,1.07950001955032,1.21037348511022,"2019","03"
2019-04-01,0.941999971866608,1.08503929925941,"2019","04"
2019-05-01,0.375999987125397,0.589892897725804,"2019","05"
2019-06-01,0.0790000036358833,0.127865909240085,"2019","06"
2019-07-01,0.0729999989271164,0.122583333441214,"2019","07"
2019-08-01,0.224999994039536,0.250010511253706,"2019","08"
2019-09-01,0.456000000238419,0.50581524594701,"2019","09"
2019-10-01,0.841000020503998,0.84249015130653,"2019","10"
2019-11-01,1.00050002336502,1.00092935666837,"2019","11"
2019-12-01,0.763000011444092,0.951903030490432,"2019","12"
2020-01-01,1.04299998283386,1.15879166693935,"2020","01"
2020-02-01,1.01400005817413,1.14817197008595,"2020","02"
2020-03-01,0.972000002861023,1.06142878776741,"2020","03"
2020-04-01,0.523999989032745,0.809620359619007,"2020","04"
2020-05-01,0.18299999833107,0.398030492332835,"2020","05"
2020-06-01,0.0410000011324883,0.12418910993365,"2020","06"
2020-07-01,0.0280000008642673,0.0803692235791955,"2020","07"
2020-08-01,0.120999999344349,0.190710227434686,"2020","08"
2020-09-01,0.488999992609024,0.489275378676724,"2020","09"
2020-10-01,0.892000019550323,0.895584753591737,"2020","10"
2020-11-01,1.0789999961853,1.12783977313419,"2020","11"
2020-12-01,0.757000029087067,0.965160985473035,"2020","12"
2021-01-01,0.716500014066696,0.838466855426404,"2021","01"
2021-02-01,0.870999991893768,0.931430019168042,"2021","02"
2021-03-01,0.782999992370605,1.01781571938826,"2021","03"
2021-04-01,0.550000011920929,0.888958617270868,"2021","04"
2021-05-01,0.207000002264977,0.456296969452876,"2021","05"
2021-06-01,0.0469999983906746,0.203894318287855,"2021","06"
2021-07-01,0.034000001847744,0.124017234961855,"2021","07"
2021-08-01,0.187000006437302,0.266402935708351,"2021","08"
2021-09-01,0.572000026702881,0.573598484647686,"2021","09"
2021-10-01,0.857999980449677,0.853443749809892,"2021","10"
2021-11-01,1.06099998950958,1.0732490526985,"2021","11"
2021-12-01,1.11600005626678,1.1415885421264,"2021","12"
2022-01-01,0.824000000953674,0.869731155456975,"2022","01"
2022-02-01,0.711000025272369,0.863466193641988,"2022","02"
2022-03-01,0.867999970912933,0.986505681952236,"2022","03"
2022-04-01,0.617999970912933,0.877513731445299,"2022","04"
2022-05-01,0.180999994277954,0.371040530192003,"2022","05"
2022-06-01,0.0430000014603138,0.113100473589381,"2022","06"
2022-07-01,0.0750000029802322,0.124638731141926,"2022","07"
2022-08-01,0.125,0.181035132542567,"2022","08"
2022-09-01,0.412999987602234,0.487532670371002,"2022","09"
2022-10-01,0.823000013828278,0.830717897448322,"2022","10"
2022-11-01,0.690999984741211,0.854829071887599,"2022","11"
2022-12-01,0.699999988079071,0.912925094964378,"2022","12"
